   3.3540966e+00   7.0263400e+00
   1.6369516e+00   1.3508068e+00
   9.5869123e+00   6.9587032e+00
   1.4076125e+01   2.7938332e+00
   8.6235033e+00   6.2104706e+00
   5.0799961e+00   3.9461151e+00
   2.0510223e+00   2.7323493e+00
  -4.0842052e+00   1.2533901e+00
   7.5537948e+00   2.5476753e+00
   7.2123917e+00   9.0165715e+00
   1.2190702e+01   1.2216483e+00
   7.5042270e+00   6.2806102e+00
   1.3157513e+01   4.8830101e+00
   1.4142179e+01   7.0798525e-01
   1.3929084e+01   1.6794065e+00
   4.4538996e+00   8.5514408e+00
   1.4654400e+01   2.2715656e+00
   1.3015163e+01   4.1999888e+00
   5.3299926e+00   2.8462364e-01
   1.2804152e+01   3.4758271e+00
   6.6412893e+00   6.1615196e+00
   4.8855406e+00   8.3519722e+00
   4.3740872e+00   9.2201000e+00
   2.8210504e+00   6.8720142e+00
   1.2785673e+01   3.6915780e+00
   3.3613600e+00   7.0273561e+00
   1.3266459e+01   3.5071361e+00
   1.0984151e+01   3.7588041e+00
   3.7328740e-01   2.2848414e+00
   4.9742459e+00   8.7719627e+00
   2.7676031e+00  -2.5902686e-01
   1.4246676e+01   3.7751062e+00
  -1.0996495e+00   2.2842538e+00
   7.1626235e+00   7.2105304e+00
   3.1248688e+00   7.5106680e+00
   1.3949237e+01   4.1692292e+00
   1.2393940e+01   4.5306808e+00
   3.8379720e+00   8.5937398e+00
   1.5578840e+01   1.4033830e+00
   5.1863382e+00   7.4669361e+00
   1.4270596e+01   4.3699668e+00
  -5.4941233e-01   1.6608848e+00
  -2.8272287e+00  -3.0832220e-01
   1.2108685e+01   7.1224025e+00
   1.4152206e+01   2.2280644e+00
   9.3045517e+00   7.9679658e+00
   5.3752595e+00   9.0925921e+00
   6.9260892e+00   5.1499149e+00
   8.1103325e+00   5.1149809e+00
   5.8471361e+00   5.6553707e+00
   6.0861346e+00   4.4330195e+00
   3.3386078e+00   4.9154298e+00
   1.0351143e+01   2.9484259e+00
   3.7177736e+00   1.7091046e+00
   1.1087000e+01   3.1529642e+00
   2.2833511e+00   6.8528884e-01
   1.0610825e+01   4.2934035e+00
  -8.7499889e-01   1.4213214e+00
   1.3469708e+01   6.1220310e-01
   1.4130642e+01   1.4568534e+00
   1.2204721e+01   2.3593057e+00
   1.3928885e+01   3.1018226e+00
   1.3836591e+01   2.2014249e+00
   4.6222578e+00   6.4398497e+00
   4.9854222e+00   1.1384271e+00
   6.2733391e+00   6.5958459e+00
   4.4692691e+00   2.2999707e+00
   1.2079186e+01   2.0776151e+00
   4.4101917e+00   8.1221628e+00
   1.3576810e+01   3.1596212e+00
   1.3937179e+01   2.6385425e+00
   1.5682282e+01   1.9677160e+00
   1.1456960e+01   5.1789266e+00
   6.0469704e+00   6.2825566e+00
   8.3515232e-01   1.8311926e+00
   3.7272791e+00   1.0019004e+00
   3.9581331e+00   6.6162327e+00
   4.7186624e+00   5.3862791e+00
   3.4865437e-01   1.5989824e+00
   4.2987279e+00   8.3134303e+00
   1.4470257e+01   1.6091013e+00
   2.3052125e+00   8.4745958e+00
   1.4876117e+00   1.7061140e+00
   6.0370820e+00   9.8448675e-01
   4.1445903e+00   2.8186119e+00
   1.1511359e+01   5.0203169e+00
   1.2714221e+00   2.9221561e+00
   6.0596332e+00   8.2155944e+00
   1.0482489e+01   2.0584314e+00
   1.2646861e+01   2.2206725e+00
   5.6627920e+00   5.3824817e+00
   2.6610355e+00   1.7783185e+00
   1.2289637e+01   5.3011277e+00
   8.5183570e+00   6.1415255e+00
   1.2325793e+01   4.4738244e+00
   9.6725848e+00   8.0229061e+00
   6.0553201e+00   5.1199850e+00
   5.7765271e+00   3.7823614e+00
   7.8241538e+00   5.6049179e+00
   5.2835978e+00   5.3189872e+00
   3.4789083e+00   6.1231499e+00
   8.5319736e+00   5.4782638e+00
   4.0092605e+00   9.1649173e+00
   1.2988236e+01   3.3914027e+00
   7.3196904e+00   6.9204381e+00
   5.3882265e+00   5.2039718e+00
   3.0148940e+00   6.9489532e+00
   6.2509165e+00   6.3646513e+00
   2.9334719e+00   6.0953934e+00
  -1.7893117e+00   2.1060741e-01
   5.8329786e+00   7.0637636e+00
   1.2963152e+01   1.5012642e+00
   1.3489784e+01   3.2996145e+00
   4.1669056e+00   6.4042909e+00
   7.1228570e+00   6.6948025e+00
   1.1914530e+01   5.5459834e+00
   3.4875528e+00   3.0058488e+00
   6.6800716e+00   5.3024129e+00
   5.6222731e+00   7.9666160e+00
   4.6845807e+00   6.5698849e+00
  -7.3921960e-01   1.0616349e+00
  -1.8604290e+00   2.2074341e+00
   5.6245015e+00   5.2441396e+00
   4.3161916e+00   4.7959352e+00
   9.2874389e+00   7.3154371e+00
   7.9366688e+00   5.5545400e+00
   5.2430460e+00   5.5348178e+00
   1.0132005e+01   3.2333965e+00
   6.3911613e+00   5.2914007e+00
   1.4832635e+01   3.3171740e+00
   1.4530933e+01   3.6829395e+00
   1.5822175e+01   1.2792174e+00
   1.2356372e+01   2.5432344e+00
  -4.0804925e-01   2.1645317e-01
   4.9996465e+00   6.7063320e+00
   1.0264540e+01   5.7990785e+00
   2.5369492e+00   4.8232215e+00
   4.2916858e+00   8.4039255e+00
   6.5771733e+00   5.7494785e+00
   9.0737767e+00   6.0546080e+00
   5.7342252e+00   5.9135372e+00
   5.7764082e+00   1.0091608e+01
  -3.1202332e-01   3.4421008e+00
   3.0818839e+00   1.8753600e+00
   6.4309059e+00  -5.3720728e-02
   4.3477186e+00   6.0520644e+00
   1.4049183e+01   4.3089718e+00
   1.3985148e+01   1.8846378e+00
   1.3466775e+01   1.3949280e+00
   1.1230899e+01   6.5084988e+00
   1.1923287e+01   4.2242105e+00
   3.4456999e+00   4.8745503e+00
   6.1401627e+00   2.0211399e+00
   6.0197781e+00   3.7632368e+00
   1.3176781e+01   8.6041670e+00
   7.9467439e+00   7.0367165e+00
   3.6658413e+00   2.9281606e+00
   1.2574990e+01   1.9702369e+00
   1.1570356e+01   3.3081338e+00
   6.8662004e+00   6.3852708e+00
   7.1969448e+00   4.4707538e+00
   3.0086153e+00   7.7192840e+00
   1.4265577e+01   1.3861638e+00
   1.2168780e+01   2.0842614e+00
   6.5175905e+00   5.7810095e+00
   3.7309571e-01   1.8331457e+00
   1.2617553e+01   5.6286028e+00
  -2.2394882e+00   3.1347682e+00
   1.4020406e+00   5.0852755e-01
  -4.4593121e-01   1.3371174e+00
   9.4528347e+00   6.5283381e+00
   3.1776159e+00   6.4404683e+00
   1.4867177e+01   1.7813335e+00
   3.7565491e+00   7.3673058e+00
   1.0028461e+01   5.9235569e+00
   4.7958104e+00   4.4501533e+00
   7.4053922e+00   6.3728128e+00
   3.0776781e+00   2.0149927e+00
   6.3572513e+00   4.6278513e+00
   1.5328016e+01   2.7535012e+00
   8.6305474e+00   6.7845963e+00
   1.3174325e+01   2.9245468e+00
   4.1231713e+00   8.6384167e+00
   1.4876601e+01   1.8710756e+00
   1.3092764e+01   2.3621201e+00
   8.7093071e+00   5.9421016e+00
   5.8838081e+00   7.2709632e+00
   8.3056587e+00   6.8664805e+00
   1.2899026e+01   5.0030130e+00
   2.2540809e+00   1.8234895e+00
   7.1674105e+00   5.8147310e+00
   1.3771717e+01   4.8845146e+00
   4.1028914e+00   6.0816181e+00
   4.8259813e+00   7.4203382e+00
   1.3531189e+01   3.2188706e+00
   1.8267030e+00   6.0163880e+00
   1.1876627e+01   3.2832878e+00
   4.1552056e+00   8.1785956e+00
   2.6866716e+00   3.7189127e+00
   7.2021791e+00   6.2213869e+00
   9.0676250e+00   6.4502392e+00
   1.1772845e+01   2.4102182e+00
   9.3319523e+00   7.0560771e+00
   1.1995731e+01   2.6599089e+00
   1.3629633e+01   1.0612218e+00
   5.2127736e+00   1.4724842e+00
   8.0715077e+00   6.3015757e+00
   1.3661942e+01   6.8975007e-01
   1.2946593e+01   3.5212664e+00
   1.1241977e+01   4.0405055e+00
   8.7987869e-01   1.6055887e+00
   4.4647990e+00   8.2667064e+00
   2.3511940e+00   2.6728554e+00
   3.4614818e+00  -9.5990316e-01
   8.1263737e+00   4.8267729e+00
   1.3287421e+01   4.0304311e+00
   1.2369396e+01   3.7141685e+00
   1.6585845e+00   4.3134773e+00
   3.8875129e+00   8.4243312e+00
   1.2832740e+01  -2.0638549e-01
   1.1692731e+01   2.7713222e+00
   1.2198860e+01   2.1768652e+00
   1.2640860e+01   1.8057735e+00
   1.2566292e+01   2.2688505e+00
   9.6932900e-01   3.0532163e+00
   1.1546830e+01   3.4792571e+00
   5.5581574e+00   7.8703189e+00
   7.8160195e+00   5.2476991e+00
   3.0557863e+00   7.3784081e+00
  -1.0103406e+00   1.7579490e+00
   1.4568316e+01   2.4073678e-01
   6.9756290e+00   5.9771908e+00
   1.3254828e+01   2.2350861e+00
   5.0398569e+00   4.6242710e+00
   1.1290851e+01   3.4127044e+00
   3.8767293e+00   6.8176305e+00
   2.9111671e+00   6.3015255e+00
   8.5432655e+00   8.5761611e+00
   9.3339871e+00   8.3841659e+00
   5.6139113e+00   7.4000612e+00
   3.7555932e+00   6.5149333e+00
   8.0027441e+00   8.0924328e+00
   4.2523023e+00   8.9840278e+00
   3.2929117e+00   3.9669170e+00
   5.1065856e+00   1.3646534e+00
   1.3444294e+00   6.5438481e-01
   1.1028473e+01   8.9058262e+00
   5.9411020e+00   5.9996289e+00
   1.2277198e+01   4.6135031e+00
   1.4203097e+01   8.3663246e+00
   1.2001290e+01   2.2493029e+00
   4.0385453e+00   8.2309127e+00
   1.3984697e+01   4.6380632e+00
   1.3972317e+01   4.0312622e+00
   1.1373516e+01   3.4896885e+00
   3.8393154e+00   3.4024927e+00
   1.4302532e+01   1.2000429e+00
   7.5084969e+00   6.0673702e+00
   1.4858831e+01   1.7630272e+00
   1.0097718e+01   7.6193241e+00
  -5.6626883e-01   7.4777511e-01
   6.4866946e+00   5.9304384e+00
   4.7062134e+00   9.1628468e+00
   3.0180153e+00   3.1357042e+00
   8.9042762e+00   7.9054057e+00
   3.5430335e+00   5.9324640e-01
  -1.0635118e-01   9.9798038e-01
   4.6328857e+00   4.5245889e+00
   1.5362095e+01  -6.9273691e-02
   7.9663229e+00   6.8154549e+00
   1.3185757e+01   7.7372208e-01
   1.4270184e+01   1.6921365e+00
   5.3518944e+00   5.2283552e+00
   1.0360475e+01   6.1257186e+00
   1.0741029e+01   7.7633442e+00
   5.7940247e+00   5.9098936e+00
   1.4015088e+01   4.6187122e+00
   1.4306654e+00  -5.2654769e-01
   1.4038493e+01   2.5811429e+00
  -4.5197037e+00   3.3209372e+00
   9.6483020e+00   6.8326348e+00
   5.2736152e+00   5.8847400e+00
   3.9778094e+00   4.5743408e+00
   6.6257078e+00   6.2756055e+00
   9.4443981e+00   3.8120985e+00
   8.3410619e+00   7.1435786e+00
   1.2461964e+01   5.0363943e+00
   2.8387302e+00   4.8374697e+00
   1.4372376e+01   2.9535128e+00
   4.1580664e+00   9.5656886e+00
   4.0925282e+00   8.7825233e+00
   5.4999465e+00   7.8676192e+00
   1.4546149e+01   3.4213225e+00
   3.8927166e+00   8.6194992e+00
   3.5579651e+00   6.7192068e+00
   1.3284299e+01   3.4090099e+00
   4.6057871e+00   5.5537119e+00
   4.2917006e+00   7.7866063e+00
   6.3550386e+00   4.4662343e+00
   1.4501998e+01   2.3207075e+00
   8.8742596e+00   7.8338324e+00
   1.3698015e+01   2.9224211e+00
   7.3741167e+00   7.1960396e+00
   8.9976216e+00   6.6924679e+00
   1.2123743e+01   1.9803391e+00
   4.3148049e+00   1.8468124e+00
   1.3807742e+01   4.1905415e-01
   1.5736288e+01   2.7716930e+00
   5.6757331e+00   5.1617055e+00
   1.3262138e+01   1.7733168e+00
   6.1995096e+00   6.7254995e+00
   1.3427877e+01   1.2417467e+00
   1.4107948e+01   2.2096254e+00
   4.8345571e+00   5.9199707e+00
   8.0838998e+00   6.6977775e+00
   1.4353674e+01   2.8638928e+00
   1.3519282e+01   1.3383971e+00
   5.0477348e+00   8.3290957e+00
   5.3939156e+00   3.9341598e+00
   1.3858679e+01   3.7467709e+00
  -3.1362571e+00   1.3744634e+00
   1.1866054e+01   9.4258471e+00
   3.0627578e+00   6.7161585e+00
   1.3550172e+01   3.5638559e+00
   6.4377046e+00   5.5007464e+00
  -5.9979180e-01   1.5673233e+00
   9.3809680e+00   7.4480379e+00
   1.3877274e+01   5.0779074e+00
   1.4533764e+01   1.0562997e+01
   1.0215636e+01   3.7003043e+00
   7.5716571e+00   5.2243279e+00
   1.1180095e+01   6.4186049e+00
  -3.6413196e-01   1.2436921e+00
   1.3167178e+01   2.4848772e+00
   1.1390317e+01   4.1735287e+00
   1.2971357e+01   4.4664174e+00
   9.8846932e+00   5.8227041e+00
   1.3805799e+01   1.3135173e+00
   1.3053644e-01   1.2409913e+00
   1.1577796e+01   4.9900081e+00
   5.2486318e+00   5.0148933e+00
   3.3840034e+00   9.5139365e+00
   1.2289217e+01   4.2198474e+00
   1.2878809e+01   3.6509856e+00
   1.2987895e+01   8.3380918e+00
   1.4438141e+01   1.1377549e+00
   1.4392944e+01   1.3890291e+00
   1.1706941e+01   5.1534168e+00
   9.5730682e+00   7.0203301e+00
   1.2301074e+01   2.7871370e+00
   1.3860772e+01   9.3871098e+00
   1.3777408e+01   5.5486529e+00
   1.3926414e+01   1.7854376e+00
   4.0639635e+00   5.4095937e+00
   1.0860226e+01   8.3632157e+00
   5.9877671e+00   4.3347476e+00
   4.8581548e+00   7.9004472e+00
   4.5941855e+00   8.6019859e+00
   1.4087024e+01   1.5467264e+00
   4.1850624e+00   3.7926579e+00
   7.0272384e+00  -5.3184850e-01
   4.7640444e+00   5.8853474e+00
   6.5055417e+00   1.4096465e+00
   1.2026490e+01   4.4613082e+00
   7.2777495e+00   7.5294718e+00
   1.4752221e+01   2.2041474e+00
   3.6240085e+00   1.5536903e+00
   3.7619079e+00   7.1803991e+00
   1.1543095e+01   1.9382042e+00
   4.6604377e+00   9.4171046e+00
   8.2739895e+00   7.6950621e+00
   8.6099864e+00   5.2888456e+00
   1.6219624e+00   7.9997480e-01
   3.6134596e+00   1.7875838e+00
   1.3880270e+01   3.7460537e+00
   2.8294191e+00   1.6450164e+00
   1.4307779e+01   1.3860984e+00
  -5.6728946e-01   2.4889301e+00
   6.4237961e+00   5.1321801e+00
   8.3101385e+00   7.2004675e+00
   1.3254583e+01   4.3044598e+00
   6.9539380e+00   5.0664688e+00
   1.2791437e+01   1.8551927e+00
   1.3381832e+01   5.3338717e+00
   1.3732309e+01   2.4177944e+00
  -1.7514643e+00   1.8383675e+00
   4.3777978e+00   8.9532300e+00
   7.8868875e+00   6.0858159e+00
   4.3530361e+00   1.2194440e+00
   8.1182774e+00   1.2012421e+00
   1.2357399e+01   3.5129231e+00
   6.8261989e+00   5.5280174e+00
   5.7023680e+00   5.7885615e+00
   1.1518900e+01   1.0590109e+01
   4.5326025e+00   4.0897434e+00
   6.6829103e+00   6.2042046e+00
   1.1151846e+01   5.7926846e+00
   3.0138279e+00   7.7628108e+00
   6.8270024e+00   5.3365380e+00
   2.5736813e+00   1.1974056e+00
   6.0057501e+00   5.4916430e+00
   1.2074903e+01   5.1595321e+00
   1.2446056e+00   7.3372967e+00
   3.1971246e+00   2.1439253e+00
   1.0982663e+01   6.1720117e+00
   2.7499337e+00   4.0087088e+00
   1.1441914e+01   5.6161796e+00
   8.0941725e+00   7.1052574e+00
   6.3260740e+00   9.1160527e-02
   6.0197822e+00   6.4208224e+00
   1.3007196e+01   4.0708958e+00
   6.9717836e+00   1.5919460e+00
  -8.5891129e-01   5.1435175e-01
   4.0895886e+00   2.9218444e-01
   6.6562317e+00   5.1474315e+00
   1.2006283e+01   5.7601505e+00
   2.8383347e+00   1.0002870e+00
   2.1057480e+00   4.9519421e+00
   1.4549406e+01   2.9859918e+00
   3.5441215e+00   4.2262020e+00
   1.1437384e+01   3.4813851e+00
  -1.1129874e+00   1.9734497e+00
   1.4967059e+01   2.5307297e+00
   1.1616493e+01   1.2681974e+00
   1.3760884e+01   3.1652071e+00
   1.2380593e+01   4.6846648e+00
   3.7114051e+00   7.3840571e+00
   8.8927395e+00   7.7853870e+00
   2.1071125e+00   8.2945969e+00
  -3.0557841e+00   6.5368250e-01
   1.2918421e+01   2.8906131e+00
   1.3165804e+01   3.9969209e+00
   4.4136083e+00   3.9204080e+00
   3.5840383e+00   8.4839434e+00
   5.5185684e+00   5.8752372e+00
   4.9102227e+00   2.7784153e+00
   4.6759051e+00   8.9354846e+00
   1.1574198e+01   3.5716510e+00
   1.1383593e+01   3.5345008e+00
   1.1705366e+00   1.7280287e+00
   1.3966546e+01   3.7178649e+00
   9.7187443e+00   7.9876451e+00
   7.3133192e+00   6.9681817e+00
   4.9444196e+00   4.7536102e+00
   3.9337140e+00   6.0034165e+00
   1.7085716e+00   1.6296255e+00
   1.2698093e+01   1.2807881e+00
   4.0929080e+00   5.5529905e+00
   8.3453650e+00   6.4451568e+00
   4.9199831e+00   3.9229295e+00
   5.2712105e+00   5.2485993e+00
   1.3325404e+01   3.8869424e+00
   1.4447233e+01   2.0534885e+00
   9.3057449e+00   7.1661686e+00
   1.2362172e+01   3.1314783e+00
   1.3906071e+00   1.6948856e+00
   3.5580567e+00   7.5780292e+00
   1.3207049e+01   2.9083437e+00
   1.0101525e+01   6.0585890e+00
   1.2407070e+01   2.4947239e+00
   2.2503110e+00   3.9867258e+00
   1.0788774e+01   1.9682015e+00
   3.1867444e+00   4.3013729e+00
   3.3652348e+00   1.0687610e+00
   1.3594772e+01   3.1984528e+00
   1.2585174e+01   1.8293263e-01
   1.1685951e+01   4.3083993e+00
   9.8963796e+00   6.2430865e+00
   8.1261988e+00   8.6161626e+00
   1.2061478e+01   8.3568153e+00
   2.7014466e+00   1.0300617e+00
   1.1977729e+00   3.6737571e+00
   1.3374093e+01   2.4064161e+00
   3.6035980e+00   8.6158466e+00
   1.3895579e+00   1.7862965e+00
   1.3054717e+01   3.3929065e+00
   1.4759545e+01   1.4305456e+00
   1.5188271e+01   2.1103743e+00
   1.5006543e+01   3.0892452e+00
   2.0120103e+00   3.7592718e-01
   9.5418229e+00   5.7482816e+00
   3.6157503e+00   7.3025738e+00
   9.7618814e-01   3.6529061e+00
   2.2505934e+00   4.2143053e+00
   5.8706969e+00   5.6926984e+00
   1.2504904e+01   2.8981453e+00
   6.2748486e+00   4.8530123e+00
  -1.5584756e+00   2.0278627e+00
   1.4272599e+01   3.8088823e+00
   4.0112741e+00   3.1387606e+00
   8.9552863e+00   8.1346745e+00
   1.2342686e+01   3.5984601e+00
   7.2562431e+00   6.0204644e+00
   9.3612301e-01   1.9625418e+00
   4.5502823e+00   9.9425181e+00
   2.5853006e+00   1.3331292e+00
   1.1477874e+01   3.6344121e+00
   5.9442555e+00   5.2633693e+00
   2.0279585e+00   2.7958869e+00
   6.9849090e+00   4.4537682e+00
   1.3114200e+01   2.1504853e+00
   3.7133313e+00   7.7285347e+00
   9.4813725e+00   6.0677990e+00
   1.3168187e+01   3.7958113e+00
   2.6447411e+00   9.2905214e+00
   1.1657127e+01   2.4593199e+00
   5.4844279e+00   6.3348043e+00
   4.2112965e+00   9.0263613e+00
   1.3080951e+01   4.5842850e+00
   1.1205711e+01   4.9213869e+00
   1.2689209e+01   4.1852685e+00
   2.1063722e-01   2.0664660e+00
   7.2703573e+00   7.1745554e+00
   7.6836566e+00   6.9744716e+00
   7.2910185e+00   5.9504589e+00
   1.3370606e+01   2.8503700e+00
   9.6116957e+00   8.3758480e+00
   1.4195389e+01   2.4613811e+00
   2.5711492e+00  -5.2707271e-02
   4.9305190e+00   6.1672202e+00
   8.6274199e+00   6.4596921e+00
   2.4684761e+00   4.4180712e+00
   1.3898180e+01   7.4723252e-01
   1.1498662e+01   3.8248165e+00
   5.3295089e+00   8.3882093e+00
   1.1370045e+01   4.8242495e+00
   1.1544544e+01   3.8979800e+00
   4.9617878e+00   9.2448852e+00
   1.1362583e+01   1.4930313e+00
   4.1269630e+00   3.5713718e+00
   8.2219388e+00   8.5657095e+00
   7.2559362e+00   8.5356629e+00
   2.8003856e+00   1.2334011e+00
   4.1117015e+00   9.2714367e+00
   1.4071856e+01   4.1588830e-01
   3.2573842e+00   3.1825799e+00
   1.4476264e+01   2.0940303e+00
   5.3026925e+00   3.3246589e+00
   1.1837301e+01   3.0310554e+00
   1.3088004e+01   4.2131212e+00
   1.1344933e+01   7.3600624e+00
  -1.7155357e+00   2.3557726e+00
   6.2244780e+00   5.3562519e+00
   4.9963480e+00   5.1371398e+00
   3.6233693e+00   8.7986861e+00
   4.7610258e+00   2.3959982e+00
   4.3716023e+00   6.1747991e+00
   8.7009878e+00   4.9454350e+00
   8.6443196e-01   2.6975469e+00
   1.4918111e+01   1.6265784e+00
   4.1598015e+00   8.6782570e+00
  -2.6786813e+00   1.9883511e+00
   1.8376091e+00   3.6402989e+00
   4.5823462e+00   3.9270842e+00
   1.3474656e+01   1.7798264e+00
   3.5125914e+00   6.0193023e+00
   1.4150630e+01   1.0070067e-01
   3.7093319e+00   7.1771184e+00
   1.2237036e+01   4.5446674e+00
   4.4373849e+00   7.9944899e+00
  -4.1532580e-01   1.5218135e+00
  -1.3328347e+00   1.6495044e+00
  -4.3884727e-01   1.8012602e+00
   1.3167687e+01   5.9056281e+00
   1.2038999e+01   3.5399355e+00
   5.8087226e+00   8.6846212e+00
   8.9390276e+00   7.2587620e+00
   1.2924087e+01   2.7711250e+00
   1.2153106e+01   4.1514095e+00
   1.0766498e+01   8.1099186e+00
   1.4883030e+01   3.1219419e+00
   1.1712220e+01   5.2759717e+00
   6.0055274e+00   5.6552689e+00
